datetime,pBuy,pSell
2024.02.12 15:30,0.0,0.87
2024.02.12 15:45,0.0,0.87
2024.02.12 16:00,0.0,0.82
2024.02.13 15:15,0.0,0.76
2024.02.13 15:30,0.0,0.81
2024.02.13 15:45,0.0,0.76
2024.02.13 16:00,0.0,0.71
2024.02.15 10:15,0.0,0.7948
2024.02.15 10:30,0.0,0.8448
2024.02.15 10:45,0.0,0.7948
2024.02.16 09:45,0.0,0.7576
2024.02.16 10:00,0.0,0.8076
2024.02.16 10:15,0.0,0.7576
2024.02.19 10:45,0.8016,0.0
2024.02.19 11:00,0.8516,0.0
2024.02.19 11:15,0.8016,0.0
2024.02.21 08:45,0.7999,0.0
2024.02.21 09:00,0.8499,0.0
2024.02.21 09:15,0.7999,0.0
2024.02.21 10:15,0.0,0.6952
2024.02.21 10:30,0.0,0.7452
2024.02.21 10:45,0.0,0.6952
2024.02.21 22:00,0.0,0.7308
2024.02.21 22:15,0.0,0.7808
2024.02.21 22:30,0.7926,0.0
2024.02.21 22:45,0.7426,0.0
2024.02.21 23:15,0.7787,0.0
2024.02.21 23:30,0.8287,0.0
2024.02.21 23:45,0.7787,0.0
2024.02.22 01:00,0.7864,0.0
2024.02.22 01:15,0.7364,0.0
2024.02.22 13:30,0.7832,0.0
2024.02.22 13:45,0.8332,0.0
2024.02.22 14:00,0.7832,0.0
2024.02.22 23:15,0.0,0.7751
2024.02.22 23:30,0.0,0.8251
2024.02.22 23:45,0.0,0.7751
2024.02.23 08:30,0.76,0.0
2024.02.23 08:45,0.81,0.0
2024.02.23 09:00,0.76,0.0
2024.02.23 14:15,0.6971,0.0
2024.02.23 14:30,0.7471,0.0
2024.02.23 14:45,0.6971,0.0
2024.02.26 08:15,0.77,0.0
2024.02.26 08:30,0.82,0.0
2024.02.26 08:45,0.77,0.0
2024.02.26 22:00,0.77,0.0
2024.02.26 22:15,0.82,0.0
2024.02.26 22:30,0.77,0.0
2024.02.27 08:30,0.0,0.76
2024.02.27 08:45,0.0,0.81
2024.02.27 09:00,0.0,0.76
2024.02.27 11:15,0.0,0.7325
2024.02.27 11:30,0.0,0.7825
2024.02.27 11:45,0.0,0.7325
2024.02.28 15:00,0.71,0.0
2024.02.28 15:15,0.76,0.0
2024.02.28 15:30,0.7564,0.0
2024.02.28 15:45,0.7064,0.0
2024.02.28 16:00,0.0,0.82
2024.02.28 16:15,0.0,0.87
2024.02.28 16:30,0.0,0.8469
2024.02.28 16:45,0.0,0.7969
2024.02.29 11:30,0.0,0.7399
2024.02.29 11:45,0.0,0.7899
2024.02.29 12:00,0.0,0.7399
2024.02.29 15:30,0.77,0.0
2024.02.29 15:45,0.82,0.0
2024.02.29 16:00,0.77,0.0
2024.03.01 10:00,0.0,0.71
2024.03.01 10:15,0.0,0.76
2024.03.01 10:30,0.0,0.71
2024.03.01 11:00,0.82,0.0
2024.03.01 11:15,0.87,0.0
2024.03.01 11:30,0.82,0.0
2024.03.04 08:45,0.77,0.0
2024.03.04 09:00,0.82,0.0
2024.03.04 09:15,0.77,0.0
2024.03.04 13:15,0.0,0.6884
2024.03.04 13:30,0.0,0.7384
2024.03.04 13:45,0.0,0.6884
2024.03.05 08:00,0.0,0.76
2024.03.05 08:15,0.0,0.81
2024.03.05 08:30,0.0,0.7864
2024.03.05 08:45,0.0,0.7364
2024.03.05 14:45,0.7996,0.0
2024.03.05 15:00,0.8496,0.0
2024.03.05 15:15,0.7996,0.0
2024.03.06 08:45,0.7606,0.0
2024.03.06 09:00,0.8106,0.0
2024.03.06 09:15,0.7606,0.0
2024.03.06 10:15,0.0,0.7573
2024.03.06 10:30,0.0,0.8073
2024.03.06 10:45,0.0,0.7573
2024.03.07 10:30,0.0,0.7466
2024.03.07 10:45,0.0,0.7966
2024.03.07 11:00,0.0,0.7466
2024.03.07 16:45,0.82,0.0
2024.03.07 17:00,0.87,0.0
2024.03.07 17:15,0.82,0.0
2024.03.08 08:15,0.746,0.0
2024.03.08 08:30,0.796,0.0
2024.03.08 08:45,0.746,0.0
2024.03.11 10:00,0.0,0.7446
2024.03.11 10:15,0.0,0.7946
2024.03.11 10:30,0.0,0.7446
2024.03.11 15:45,0.0,0.76
2024.03.11 16:00,0.0,0.81
2024.03.11 16:15,0.0,0.76
2024.03.12 08:45,0.8049,0.0
2024.03.12 09:00,0.8549,0.0
2024.03.12 09:15,0.8049,0.0
2024.03.12 14:15,0.82,0.0
2024.03.12 14:30,0.87,0.0
2024.03.12 14:45,0.82,0.0
2024.03.12 15:00,0.0,0.76
2024.03.12 15:15,0.0,0.71
2024.03.13 15:15,0.71,0.0
2024.03.13 15:30,0.76,0.0
2024.03.13 15:45,0.71,0.0
2024.03.18 15:15,0.0,0.8148
2024.03.18 15:30,0.0,0.8648
2024.03.18 15:45,0.0,0.8148
2024.03.19 13:15,0.7265,0.0
2024.03.19 13:30,0.7765,0.0
2024.03.19 13:45,0.7265,0.0
2024.03.20 14:45,0.76,0.0
2024.03.20 15:00,0.81,0.0
2024.03.20 15:15,0.0,0.867
2024.03.20 15:30,0.0,0.817
2024.03.20 15:45,0.71,0.0
2024.03.20 16:00,0.76,0.0
2024.03.20 16:15,0.71,0.0
2024.03.20 16:30,0.0,0.8508
2024.03.20 16:45,0.0,0.8525
2024.03.20 17:00,0.0,0.8025
2024.03.21 09:30,0.0,0.7501
2024.03.21 09:45,0.0,0.8001
2024.03.21 10:00,0.0,0.7501
2024.03.21 11:00,0.7969,0.0
2024.03.21 11:15,0.8469,0.0
2024.03.21 11:30,0.7969,0.0
2024.03.21 16:00,0.0,0.71
2024.03.21 16:15,0.0,0.76
2024.03.21 16:30,0.0,0.71
2024.03.22 08:15,0.0,0.82
2024.03.22 08:30,0.0,0.87
2024.03.22 08:45,0.0,0.82
2024.03.22 13:45,0.727,0.0
2024.03.22 14:00,0.777,0.0
2024.03.22 14:15,0.727,0.0
2024.03.22 14:30,0.76,0.0
2024.03.22 14:45,0.71,0.0
2024.03.26 00:00,0.8141,0.0
2024.03.26 00:15,0.8641,0.0
2024.03.26 00:30,0.8141,0.0
2024.03.26 08:00,0.0,0.8068
2024.03.26 08:15,0.0,0.8568
2024.03.26 08:30,0.0,0.8068
2024.03.26 08:45,0.0,0.7996
2024.03.26 09:00,0.0,0.8496
2024.03.26 09:15,0.0,0.7996
2024.03.26 09:30,0.7538,0.0
2024.03.26 09:45,0.7038,0.0
2024.03.26 10:15,0.71,0.0
2024.03.26 10:30,0.76,0.0
2024.03.26 10:45,0.71,0.0
2024.03.26 14:15,0.0,0.7433
2024.03.26 14:30,0.0,0.7933
2024.03.26 14:45,0.0,0.7433
2024.03.26 22:00,0.0,0.7441
2024.03.26 22:15,0.0,0.7941
2024.03.26 22:30,0.0,0.7859
2024.03.26 22:45,0.0,0.7359
2024.03.27 10:15,0.0,0.76
2024.03.27 10:30,0.0,0.81
2024.03.27 10:45,0.0,0.76
2024.03.27 11:00,0.8476,0.0
2024.03.27 11:15,0.7976,0.0
2024.03.28 09:00,0.0,0.76
2024.03.28 09:15,0.0,0.81
2024.03.28 09:30,0.0,0.7987
2024.03.28 09:45,0.0,0.7487
2024.03.28 14:15,0.0,0.76
2024.03.28 14:30,0.0,0.81
2024.03.28 14:45,0.8074,0.0
2024.03.28 15:00,0.7574,0.0
2024.04.01 15:15,0.8176,0.0
2024.04.01 15:30,0.8676,0.0
2024.04.01 15:45,0.8176,0.0
2024.04.01 16:30,0.0,0.71
2024.04.01 16:45,0.0,0.76
2024.04.01 17:00,0.0,0.71
2024.04.02 08:00,0.0,0.7323
2024.04.02 08:15,0.0,0.7823
2024.04.02 08:30,0.0,0.7812
2024.04.02 08:45,0.0,0.7312
2024.04.02 13:45,0.0,0.7322
2024.04.02 14:00,0.0,0.7822
2024.04.02 14:15,0.0,0.7322
2024.04.03 15:30,0.8166,0.0
2024.04.03 15:45,0.8666,0.0
2024.04.03 16:00,0.8166,0.0
2024.04.04 22:15,0.0,0.7495
2024.04.04 22:30,0.0,0.7995
2024.04.04 22:45,0.0,0.7495
2024.04.04 23:00,0.8567,0.0
2024.04.04 23:15,0.8326,0.0
2024.04.04 23:30,0.7826,0.0
2024.04.05 10:45,0.7582,0.0
2024.04.05 11:00,0.8082,0.0
2024.04.05 11:15,0.7582,0.0
2024.04.05 23:45,0.0,0.7447
2024.04.08 01:00,0.0,0.7947
2024.04.08 01:15,0.0,0.7447
2024.04.08 11:15,0.0,0.7018
2024.04.08 11:30,0.0,0.7518
2024.04.08 11:45,0.0,0.7018
2024.04.10 10:30,0.0,0.7469
2024.04.10 10:45,0.0,0.7969
2024.04.10 11:00,0.0,0.7469
2024.04.10 14:15,0.8123,0.0
2024.04.10 14:30,0.8623,0.0
2024.04.10 14:45,0.8123,0.0
2024.04.10 15:15,0.0,0.697
2024.04.10 15:30,0.0,0.747
2024.04.10 15:45,0.0,0.697
2024.04.10 16:15,0.8025,0.0
2024.04.10 16:30,0.8525,0.0
2024.04.10 16:45,0.8025,0.0
2024.04.10 23:00,0.7192,0.0
2024.04.10 23:15,0.7692,0.0
2024.04.10 23:30,0.7192,0.0
2024.04.11 09:00,0.0,0.77
2024.04.11 09:15,0.0,0.82
2024.04.11 09:30,0.0,0.77
2024.04.11 11:45,0.7547,0.0
2024.04.11 12:00,0.8047,0.0
2024.04.11 12:15,0.7547,0.0
2024.04.11 16:45,0.0,0.8042
2024.04.11 17:00,0.0,0.8542
2024.04.11 17:15,0.0,0.8042
2024.04.12 10:15,0.0,0.7454
2024.04.12 10:30,0.0,0.7954
2024.04.12 10:45,0.0,0.7454
2024.04.16 08:15,0.0,0.7187
2024.04.16 08:30,0.0,0.7687
2024.04.16 08:45,0.0,0.7187
2024.04.16 11:15,0.7855,0.0
2024.04.16 11:30,0.8355,0.0
2024.04.16 11:45,0.7855,0.0
2024.04.16 15:15,0.82,0.0
2024.04.16 15:30,0.87,0.0
2024.04.16 15:45,0.82,0.0
2024.04.16 23:00,0.0,0.7131
2024.04.16 23:15,0.0,0.7631
2024.04.16 23:30,0.0,0.7131
2024.04.16 23:45,0.805,0.0
2024.04.17 01:00,0.855,0.0
2024.04.17 01:15,0.805,0.0
2024.04.17 11:15,0.77,0.0
2024.04.17 11:30,0.82,0.0
2024.04.17 11:45,0.77,0.0
2024.04.17 15:00,0.0,0.6932
2024.04.17 15:15,0.0,0.7432
2024.04.17 15:30,0.0,0.7488
2024.04.17 15:45,0.0,0.6988
2024.04.17 16:45,0.0,0.7522
2024.04.17 17:00,0.0,0.8022
2024.04.17 17:15,0.0,0.7522
2024.04.17 22:15,0.7795,0.0
2024.04.17 22:30,0.8295,0.0
2024.04.17 22:45,0.7795,0.0
2024.04.18 23:45,0.7944,0.0
2024.04.19 01:00,0.8444,0.0
2024.04.19 01:15,0.7944,0.0
2024.04.19 10:00,0.0,0.7461
2024.04.19 10:15,0.0,0.7961
2024.04.19 10:30,0.0,0.7461
2024.04.19 10:45,0.0,0.7375
2024.04.19 11:00,0.0,0.7875
2024.04.19 11:15,0.0,0.7375
2024.04.19 15:00,0.8174,0.0
2024.04.19 15:15,0.8674,0.0
2024.04.19 15:30,0.8174,0.0
2024.04.19 16:30,0.0,0.7496
2024.04.19 16:45,0.0,0.7996
2024.04.19 17:00,0.0,0.7496
2024.04.19 22:15,0.0,0.7247
2024.04.19 22:30,0.0,0.7747
2024.04.19 22:45,0.0,0.7247
2024.04.23 10:00,0.7448,0.0
2024.04.23 10:15,0.7948,0.0
2024.04.23 10:30,0.7448,0.0
2024.04.24 08:00,0.6819,0.0
2024.04.24 08:15,0.7319,0.0
2024.04.24 08:30,0.6819,0.0
2024.04.24 09:00,0.0,0.82
2024.04.24 09:15,0.0,0.87
2024.04.24 09:30,0.0,0.82
2024.04.24 10:00,0.0,0.82
2024.04.24 10:15,0.0,0.87
2024.04.24 10:30,0.0,0.7926
2024.04.24 10:45,0.0,0.7426
2024.04.25 14:00,0.0,0.7957
2024.04.25 14:15,0.0,0.8457
2024.04.25 14:30,0.0,0.7957
2024.04.25 15:45,0.0,0.82
2024.04.25 16:00,0.0,0.87
2024.04.25 16:15,0.0,0.82
2024.04.25 16:30,0.81,0.0
2024.04.25 16:45,0.76,0.0
2024.04.25 22:30,0.0,0.7289
2024.04.25 22:45,0.0,0.7789
2024.04.25 23:00,0.0,0.7289
2024.04.26 08:15,0.0,0.7346
2024.04.26 08:30,0.0,0.7846
2024.04.26 08:45,0.0,0.7346
2024.04.26 13:00,0.0,0.7281
2024.04.26 13:15,0.0,0.7781
2024.04.26 13:30,0.0,0.7281
2024.04.26 16:45,0.8052,0.0
2024.04.26 17:00,0.8552,0.0
2024.04.26 17:15,0.8052,0.0
2024.04.29 09:45,0.6745,0.0
2024.04.29 10:00,0.7245,0.0
2024.04.29 10:15,0.6745,0.0
2024.04.29 10:30,0.7374,0.0
2024.04.29 10:45,0.6874,0.0
2024.05.01 09:30,0.0,0.7991
2024.05.01 09:45,0.0,0.8491
2024.05.01 10:00,0.0,0.7991
2024.05.01 22:30,0.0,0.8093
2024.05.01 22:45,0.0,0.8593
2024.05.01 23:00,0.0,0.8093
2024.05.02 13:45,0.7402,0.0
2024.05.02 14:00,0.7902,0.0
2024.05.02 14:15,0.7402,0.0
2024.05.02 15:30,0.0,0.77
2024.05.02 15:45,0.0,0.82
2024.05.02 16:00,0.0,0.77
2024.05.02 22:00,0.0,0.7955
2024.05.02 22:15,0.0,0.8455
2024.05.02 22:30,0.0,0.8396
2024.05.02 22:45,0.0,0.7896
2024.05.03 08:45,0.0,0.808
2024.05.03 09:00,0.0,0.858
2024.05.03 09:15,0.0,0.87
2024.05.03 09:30,0.0,0.82
2024.05.03 16:15,0.0,0.8037
2024.05.03 16:30,0.0,0.8537
2024.05.03 16:45,0.0,0.8037
2024.05.07 08:45,0.0,0.6952
2024.05.07 09:00,0.0,0.7452
2024.05.07 09:15,0.0,0.6952
2024.05.07 09:30,0.8553,0.0
2024.05.07 09:45,0.8053,0.0
2024.05.07 10:15,0.8149,0.0
2024.05.07 10:30,0.8649,0.0
2024.05.07 10:45,0.8149,0.0
2024.05.07 11:15,0.8011,0.0
2024.05.07 11:30,0.8511,0.0
2024.05.07 11:45,0.8011,0.0
2024.05.07 15:00,0.8114,0.0
2024.05.07 15:15,0.8614,0.0
2024.05.07 15:30,0.87,0.0
2024.05.07 15:45,0.82,0.0
2024.05.08 08:45,0.0,0.745
2024.05.08 09:00,0.0,0.795
2024.05.08 09:15,0.0,0.7911
2024.05.08 09:30,0.0,0.7411
2024.05.08 09:45,0.0,0.71
2024.05.08 10:00,0.0,0.76
2024.05.08 10:15,0.0,0.71
2024.05.08 11:30,0.745,0.0
2024.05.08 11:45,0.795,0.0
2024.05.08 12:00,0.745,0.0
2024.05.08 13:00,0.7421,0.0
2024.05.08 13:15,0.7921,0.0
2024.05.08 13:30,0.7421,0.0
2024.05.09 08:30,0.0,0.82
2024.05.09 08:45,0.0,0.87
2024.05.09 09:00,0.0,0.82
2024.05.09 10:15,0.0,0.82
2024.05.09 10:30,0.0,0.87
2024.05.09 10:45,0.0,0.82
2024.05.09 11:00,0.792,0.0
2024.05.09 11:15,0.742,0.0
2024.05.09 13:00,0.7351,0.0
2024.05.09 13:15,0.7851,0.0
2024.05.09 13:30,0.7351,0.0
2024.05.10 13:45,0.0,0.7518
2024.05.10 14:00,0.0,0.8018
2024.05.10 14:15,0.0,0.7518
2024.05.10 22:00,0.0,0.7346
2024.05.10 22:15,0.0,0.7846
2024.05.10 22:30,0.0,0.7346
2024.05.13 22:45,0.0,0.7909
2024.05.13 23:00,0.0,0.8409
2024.05.13 23:15,0.0,0.7909
2024.05.14 11:30,0.7554,0.0
2024.05.14 11:45,0.8054,0.0
2024.05.14 12:00,0.8064,0.0
2024.05.14 12:15,0.7564,0.0
2024.05.14 13:15,0.0,0.8015
2024.05.14 13:30,0.0,0.8515
2024.05.14 13:45,0.0,0.8015
2024.05.14 15:30,0.76,0.0
2024.05.14 15:45,0.81,0.0
2024.05.14 16:00,0.76,0.0
2024.05.14 22:00,0.0,0.7231
2024.05.14 22:15,0.0,0.7731
2024.05.14 22:30,0.0,0.7231
2024.05.15 16:15,0.0,0.76
2024.05.15 16:30,0.0,0.81
2024.05.15 16:45,0.0,0.76
2024.05.16 08:45,0.0,0.76
2024.05.16 09:00,0.0,0.81
2024.05.16 09:15,0.0,0.76
2024.05.16 10:00,0.82,0.0
2024.05.16 10:15,0.87,0.0
2024.05.16 10:30,0.87,0.0
2024.05.16 10:45,0.82,0.0
2024.05.16 13:45,0.8161,0.0
2024.05.16 14:00,0.8661,0.0
2024.05.16 14:15,0.8161,0.0
2024.05.17 10:15,0.0,0.742
2024.05.17 10:30,0.0,0.792
2024.05.17 10:45,0.0,0.742
2024.05.17 23:30,0.0,0.76
2024.05.17 23:45,0.0,0.81
2024.05.20 01:00,0.0,0.76
2024.05.20 15:00,0.0,0.71
2024.05.20 15:15,0.0,0.76
2024.05.20 15:30,0.0,0.71
2024.05.20 15:45,0.8076,0.0
2024.05.20 16:00,0.8576,0.0
2024.05.20 16:15,0.8076,0.0
2024.05.20 22:45,0.0,0.7459
2024.05.20 23:00,0.0,0.7959
2024.05.20 23:15,0.0,0.7459
2024.05.21 11:00,0.0,0.7261
2024.05.21 11:15,0.0,0.7761
2024.05.21 11:30,0.0,0.7261
2024.05.21 14:45,0.7567,0.0
2024.05.21 15:00,0.8067,0.0
2024.05.21 15:15,0.7915,0.0
2024.05.21 15:30,0.7415,0.0
2024.05.21 16:15,0.0,0.7546
2024.05.21 16:30,0.0,0.8046
2024.05.21 16:45,0.0,0.7546
2024.05.21 22:00,0.8054,0.0
2024.05.21 22:15,0.8554,0.0
2024.05.21 22:30,0.8054,0.0
2024.05.22 11:30,0.76,0.0
2024.05.22 11:45,0.81,0.0
2024.05.22 12:00,0.76,0.0
2024.05.22 13:00,0.0,0.7907
2024.05.22 13:15,0.0,0.8407
2024.05.22 13:30,0.0,0.7907
2024.05.24 16:30,0.0,0.82
2024.05.24 16:45,0.0,0.87
2024.05.24 17:00,0.0,0.82
2024.05.28 11:15,0.7265,0.0
2024.05.28 11:30,0.7765,0.0
2024.05.28 11:45,0.7265,0.0
2024.05.28 15:00,0.71,0.0
2024.05.28 15:15,0.76,0.0
2024.05.28 15:30,0.71,0.0
2024.05.28 15:45,0.0,0.87
2024.05.28 16:00,0.0,0.82
2024.05.28 16:30,0.0,0.76
2024.05.28 16:45,0.0,0.81
2024.05.28 17:00,0.0,0.76
2024.05.29 08:30,0.0,0.76
2024.05.29 08:45,0.0,0.81
2024.05.29 09:00,0.0,0.76
2024.05.29 11:45,0.0,0.6959
2024.05.29 12:00,0.0,0.7459
2024.05.29 12:15,0.0,0.6959
2024.05.30 09:15,0.755,0.0
2024.05.30 09:30,0.805,0.0
2024.05.30 09:45,0.755,0.0
2024.05.30 10:15,0.0,0.7983
2024.05.30 10:30,0.0,0.8483
2024.05.30 10:45,0.0,0.7983
2024.05.30 13:15,0.7308,0.0
2024.05.30 13:30,0.7808,0.0
2024.05.30 13:45,0.7308,0.0
2024.05.30 14:00,0.0,0.7913
2024.05.30 14:15,0.0,0.8413
2024.05.30 14:30,0.0,0.7913
2024.05.31 09:45,0.0,0.7394
2024.05.31 10:00,0.0,0.7894
2024.05.31 10:15,0.0,0.7394
2024.05.31 16:45,0.0,0.76
2024.05.31 17:00,0.0,0.81
2024.05.31 17:15,0.0,0.76
2024.05.31 22:30,0.7343,0.0
2024.05.31 22:45,0.7843,0.0
2024.05.31 23:00,0.7343,0.0
2024.06.03 09:45,0.759,0.0
2024.06.03 10:00,0.809,0.0
2024.06.03 10:15,0.759,0.0
2024.06.03 15:30,0.6836,0.0
2024.06.03 15:45,0.7336,0.0
2024.06.03 16:00,0.6836,0.0
2024.06.03 22:45,0.7434,0.0
2024.06.03 23:00,0.7934,0.0
2024.06.03 23:15,0.7434,0.0
2024.06.04 09:15,0.0,0.76
2024.06.04 09:30,0.0,0.81
2024.06.04 09:45,0.0,0.76
2024.06.04 10:00,0.0,0.81
2024.06.04 10:15,0.0,0.76
2024.06.04 14:30,0.7316,0.0
2024.06.04 14:45,0.7816,0.0
2024.06.04 15:00,0.7316,0.0
2024.06.05 08:45,0.0,0.7942
2024.06.05 09:00,0.0,0.8442
2024.06.05 09:15,0.0,0.7942
2024.06.05 15:15,0.71,0.0
2024.06.05 15:30,0.76,0.0
2024.06.05 15:45,0.71,0.0
2024.06.05 22:15,0.0,0.7259
2024.06.05 22:30,0.0,0.7759
2024.06.05 22:45,0.0,0.7259
2024.06.06 16:00,0.82,0.0
2024.06.06 16:15,0.87,0.0
2024.06.06 16:30,0.82,0.0
2024.06.06 22:15,0.0,0.725
2024.06.06 22:30,0.0,0.775
2024.06.06 22:45,0.0,0.7197
2024.06.06 23:00,0.0,0.6697
2024.06.07 08:30,0.0,0.7477
2024.06.07 08:45,0.0,0.7977
2024.06.07 09:00,0.0,0.7477
2024.06.10 08:15,0.76,0.0
2024.06.10 08:30,0.81,0.0
2024.06.10 08:45,0.76,0.0
2024.06.10 11:00,0.0,0.7848
2024.06.10 11:15,0.0,0.8348
2024.06.10 11:30,0.0,0.7848
2024.06.10 14:45,0.71,0.0
2024.06.10 15:00,0.76,0.0
2024.06.10 15:15,0.7504,0.0
2024.06.10 15:30,0.7004,0.0
2024.06.11 08:15,0.0,0.7465
2024.06.11 08:30,0.0,0.7965
2024.06.11 08:45,0.0,0.7465
2024.06.11 09:00,0.7565,0.0
2024.06.11 09:15,0.8065,0.0
2024.06.11 09:30,0.7565,0.0
2024.06.11 09:45,0.0,0.8557
2024.06.11 10:00,0.0,0.8057
2024.06.11 15:00,0.71,0.0
2024.06.11 15:15,0.76,0.0
2024.06.11 15:30,0.76,0.0
2024.06.11 15:45,0.71,0.0
2024.06.12 08:30,0.7409,0.0
2024.06.12 08:45,0.7909,0.0
2024.06.12 09:00,0.7409,0.0
2024.06.12 09:45,0.0,0.76
2024.06.12 10:00,0.0,0.81
2024.06.12 10:15,0.0,0.76
2024.06.12 11:45,0.804,0.0
2024.06.12 12:00,0.854,0.0
2024.06.12 12:15,0.804,0.0
2024.06.12 15:00,0.7415,0.0
2024.06.12 15:15,0.7915,0.0
2024.06.12 15:30,0.7415,0.0
2024.06.12 22:45,0.7917,0.0
2024.06.12 23:00,0.8417,0.0
2024.06.12 23:15,0.7917,0.0
2024.06.13 08:30,0.7969,0.0
2024.06.13 08:45,0.8469,0.0
2024.06.13 09:00,0.7969,0.0
2024.06.13 13:45,0.0,0.8097
2024.06.13 14:00,0.0,0.8597
2024.06.13 14:15,0.0,0.8097
2024.06.18 10:15,0.0,0.6741
2024.06.18 10:30,0.0,0.7241
2024.06.18 10:45,0.0,0.6741
2024.06.18 14:15,0.7362,0.0
2024.06.18 14:30,0.7862,0.0
2024.06.18 14:45,0.7362,0.0
2024.06.19 08:00,0.8004,0.0
2024.06.19 08:15,0.8504,0.0
2024.06.19 08:30,0.8004,0.0
2024.06.19 11:45,0.0,0.7254
2024.06.19 12:00,0.0,0.7754
2024.06.19 12:15,0.0,0.7254
2024.06.19 15:30,0.8058,0.0
2024.06.19 15:45,0.8558,0.0
2024.06.19 16:00,0.8058,0.0
2024.06.20 10:45,0.0,0.7574
2024.06.20 11:00,0.0,0.8074
2024.06.20 11:15,0.0,0.7574
2024.06.21 09:15,0.0,0.76
2024.06.21 09:30,0.0,0.81
2024.06.21 09:45,0.0,0.76
2024.06.21 10:30,0.82,0.0
2024.06.21 10:45,0.87,0.0
2024.06.21 11:00,0.82,0.0
2024.06.24 16:30,0.0,0.8116
2024.06.24 16:45,0.0,0.8616
2024.06.24 17:00,0.0,0.8116
2024.06.25 08:30,0.0,0.82
2024.06.25 08:45,0.0,0.87
2024.06.25 09:00,0.0,0.82
2024.06.25 14:00,0.0,0.8064
2024.06.25 14:15,0.0,0.8564
2024.06.25 14:30,0.0,0.8674
2024.06.25 14:45,0.0,0.8174
2024.06.25 15:30,0.0,0.77
2024.06.25 15:45,0.0,0.82
2024.06.25 16:00,0.0,0.77
2024.06.25 16:30,0.7532,0.0
2024.06.25 16:45,0.8032,0.0
2024.06.25 17:00,0.7532,0.0
2024.06.26 09:30,0.76,0.0
2024.06.26 09:45,0.81,0.0
2024.06.26 10:00,0.76,0.0
2024.06.26 11:30,0.0,0.7905
2024.06.26 11:45,0.0,0.8405
2024.06.26 12:00,0.0,0.7905
2024.06.26 14:45,0.7418,0.0
2024.06.26 15:00,0.7918,0.0
2024.06.26 15:15,0.7418,0.0
2024.06.27 08:00,0.0,0.793
2024.06.27 08:15,0.0,0.843
2024.06.27 08:30,0.0,0.793
2024.06.27 09:00,0.76,0.0
2024.06.27 09:15,0.81,0.0
2024.06.27 09:30,0.76,0.0
2024.06.27 11:30,0.7058,0.0
2024.06.27 11:45,0.7558,0.0
2024.06.27 12:00,0.7058,0.0
2024.06.27 23:45,0.0,0.731
2024.06.28 01:00,0.0,0.781
2024.06.28 01:15,0.0,0.731
2024.06.28 08:15,0.7346,0.0
2024.06.28 08:30,0.7846,0.0
2024.06.28 08:45,0.8164,0.0
2024.06.28 09:00,0.7664,0.0
2024.06.28 16:15,0.0,0.76
2024.06.28 16:30,0.0,0.81
2024.06.28 16:45,0.0,0.76
2024.07.01 08:45,0.8146,0.0
2024.07.01 09:00,0.8646,0.0
2024.07.01 09:15,0.87,0.0
2024.07.01 09:30,0.82,0.0
2024.07.01 13:45,0.7556,0.0
2024.07.01 14:00,0.8056,0.0
2024.07.01 14:15,0.7556,0.0
2024.07.01 15:30,0.0,0.76
2024.07.01 15:45,0.0,0.81
2024.07.01 16:00,0.0,0.76
2024.07.02 10:30,0.77,0.0
2024.07.02 10:45,0.82,0.0
2024.07.02 11:00,0.77,0.0
2024.07.02 11:15,0.0,0.7456
2024.07.02 11:30,0.0,0.7956
2024.07.02 11:45,0.0,0.7456
2024.07.02 15:15,0.82,0.0
2024.07.02 15:30,0.87,0.0
2024.07.02 15:45,0.82,0.0
2024.07.02 16:30,0.77,0.0
2024.07.02 16:45,0.82,0.0
2024.07.02 17:00,0.77,0.0
2024.07.02 23:00,0.0,0.7311
2024.07.02 23:15,0.0,0.7811
2024.07.02 23:30,0.0,0.7311
2024.07.03 22:45,0.7777,0.0
2024.07.03 23:00,0.8277,0.0
2024.07.03 23:15,0.7777,0.0
2024.07.04 09:30,0.82,0.0
2024.07.04 09:45,0.87,0.0
2024.07.04 10:00,0.82,0.0
2024.07.04 10:45,0.7951,0.0
2024.07.04 11:00,0.8451,0.0
2024.07.04 11:15,0.7951,0.0
2024.07.05 13:00,0.7954,0.0
2024.07.05 13:15,0.8454,0.0
2024.07.05 13:30,0.7954,0.0
2024.07.08 08:15,0.0,0.6928
2024.07.08 08:30,0.0,0.7428
2024.07.08 08:45,0.0,0.6928
2024.07.09 08:00,0.0,0.8038
2024.07.09 08:15,0.0,0.8538
2024.07.09 08:30,0.0,0.8038
2024.07.09 11:45,0.7447,0.0
2024.07.09 12:00,0.7947,0.0
2024.07.09 12:15,0.7447,0.0
2024.07.10 13:30,0.0,0.7409
2024.07.10 13:45,0.0,0.7909
2024.07.10 14:00,0.0,0.7409
2024.07.10 22:45,0.7842,0.0
2024.07.10 23:00,0.8342,0.0
2024.07.10 23:15,0.7842,0.0
2024.07.11 09:00,0.0,0.76
2024.07.11 09:15,0.0,0.81
2024.07.11 09:30,0.0,0.76
2024.07.11 22:30,0.0,0.7274
2024.07.11 22:45,0.0,0.7774
2024.07.11 23:00,0.0,0.7274
2024.07.12 15:45,0.82,0.0
2024.07.12 16:00,0.87,0.0
2024.07.12 16:15,0.82,0.0
2024.07.12 22:15,0.0,0.7295
2024.07.12 22:30,0.0,0.7795
2024.07.12 22:45,0.0,0.7295
